,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
109,110.0,525,Nael Al Koudsi,CAN,M,M40-44,AG,27.0,104.0,109.0,False,00:35:02.018,00:35:02.018,00:03:49.159,00:38:51.177,02:27:39.277,03:06:30.454,00:03:02.885,03:09:33.339,01:40:14.386,04:49:47.725
110,111.0,479,Damir Kopbayev,KAZ,M,M35-39,AG,29.0,105.0,110.0,False,00:38:46.184,00:38:46.184,00:03:13.594,00:41:59.778,02:21:44.382,03:03:44.16,00:03:12.134,03:06:56.294,01:42:52.306,04:49:48.60
111,112.0,184,Isabelle Darby,GBR,F,F25-29,AG,1.0,6.0,111.0,False,00:33:25.973,00:33:25.973,00:03:27.979,00:36:53.952,02:30:11.176,03:07:05.128,00:02:19.059,03:09:24.187,01:40:25.223,04:49:49.41
112,113.0,502,Artem Sekachev,UZB,M,M35-39,AG,30.0,106.0,112.0,False,00:38:12.818,00:38:12.818,00:03:20.572,00:41:33.39,02:32:06.792,03:13:40.182,00:03:05.06,03:16:45.242,01:33:05.511,04:49:50.753
113,114.0,39,Marco Suozzi,SUI,M,M50-54,AG,15.0,107.0,113.0,False,00:32:19.305,00:32:19.305,00:03:22.569,00:35:41.874,02:20:45.299,02:56:27.173,00:02:22.184,02:58:49.357,01:51:01.504,04:49:50.861
114,115.0,206,Tamara Meteleva,CYP,F,F30-34,AG,4.0,7.0,114.0,False,00:36:16.136,00:36:16.136,00:03:12.006,00:39:28.142,02:37:54.40,03:17:22.542,00:03:07.348,03:20:29.89,01:29:28.04,04:49:57.93
115,116.0,503,Paul Sharry,IRL,M,M35-39,AG,31.0,108.0,115.0,False,00:37:11.905,00:37:11.905,00:04:44.298,00:41:56.203,02:35:21.626,03:17:17.829,00:02:47.438,03:20:05.267,01:30:06.072,04:50:11.339
116,117.0,9,Marwan Albanna,UAE,M,M25-29,AG,11.0,109.0,116.0,False,00:34:41.66,00:34:41.66,00:02:54.266,00:37:35.926,02:32:58.031,03:10:33.957,00:02:35.246,03:13:09.203,01:37:03.049,04:50:12.252
117,118.0,70,Tommaso Boffi,ITA,M,M35-39,AG,32.0,110.0,117.0,False,00:33:28.399,00:33:28.399,00:03:00.601,00:36:29.00,02:34:48.988,03:11:17.988,00:03:13.32,03:14:31.308,01:35:44.359,04:50:15.667
118,119.0,396,Andreas Maos,CYP,M,M30-34,AG,13.0,111.0,118.0,False,00:28:28.163,00:28:28.163,00:06:36.679,00:35:04.842,02:37:02.967,03:12:07.809,00:06:00.876,03:18:08.685,01:32:26.684,04:50:35.369
119,120.0,785,Wolfgang Ofenböck,AUT,M,M50-54,AG,16.0,112.0,119.0,False,00:33:26.371,00:33:26.371,00:03:04.709,00:36:31.08,02:27:38.36,03:04:09.44,00:02:44.479,03:06:53.919,01:43:43.384,04:50:37.303
120,121.0,711,Alexey Perchikov,NEU,M,M45-49,AG,9.0,113.0,120.0,False,00:32:38.358,00:32:38.358,00:04:57.646,00:37:36.004,02:17:00.357,02:54:36.361,00:04:43.379,02:59:19.74,01:51:25.831,04:50:45.571
121,122.0,422,Harrison Webb,GBR,M,M30-34,AG,14.0,114.0,121.0,False,00:44:03.179,00:44:03.179,00:05:11.042,00:49:14.221,02:22:03.61,03:11:17.831,00:03:21.458,03:14:39.289,01:36:08.036,04:50:47.325
122,123.0,108,Oliviera Coutinho Domingo,FRA,M,M55-59,AG,2.0,115.0,122.0,False,00:35:12.861,00:35:12.861,00:03:57.088,00:39:09.949,02:34:38.882,03:13:48.831,00:03:10.385,03:16:59.216,01:34:03.636,04:51:02.852
123,124.0,6,Jenni Paglia,ITA,F,F40-44,AG,1.0,8.0,123.0,False,00:31:55.601,00:31:55.601,00:02:47.552,00:34:43.153,02:31:26.874,03:06:10.027,00:03:28.37,03:09:38.397,01:41:26.459,04:51:04.856
124,125.0,5,Emma Gibbins,GBR,F,F35-39,AG,2.0,9.0,124.0,False,00:33:26.051,00:33:26.051,00:03:37.717,00:37:03.768,02:37:24.452,03:14:28.22,00:02:36.02,03:17:04.24,01:34:15.136,04:51:19.376
125,126.0,524,Khalid Al Khatib,PLE,M,M40-44,AG,28.0,116.0,125.0,False,00:33:32.892,00:33:32.892,00:03:17.282,00:36:50.174,02:27:20.569,03:04:10.743,00:03:13.534,03:07:24.277,01:43:57.711,04:51:21.988
126,127.0,1012,Sione Jongstra,NED,F,F45-49,AG,1.0,10.0,126.0,False,00:28:42.042,00:28:42.042,00:02:14.66,00:30:56.702,02:35:50.709,03:06:47.411,00:02:32.853,03:09:20.264,01:42:05.25,04:51:25.514
127,128.0,1602,Team Alain Warriors,UAE,M,MRELAY,RELAY,2.0,2.0,2.0,False,00:27:58.729,00:27:58.729,00:04:33.626,00:32:32.355,02:18:39.732,02:51:12.087,00:02:36.238,02:53:48.325,01:57:50.512,04:51:38.837
128,129.0,341,William New,GBR,M,M25-29,AG,12.0,117.0,127.0,False,00:33:17.645,00:33:17.645,00:03:56.043,00:37:13.688,02:25:58.084,03:03:11.772,00:03:48.036,03:06:59.808,01:44:41.698,04:51:41.506
129,130.0,80,Izzet Nafiyev,AZE,M,M40-44,AG,29.0,118.0,128.0,False,00:38:19.788,00:38:19.788,00:03:33.338,00:41:53.126,02:27:16.704,03:09:09.83,00:03:36.955,03:12:46.785,01:39:02.885,04:51:49.67
130,131.0,751,Martin Bond,GBR,M,M50-54,AG,17.0,119.0,129.0,False,00:28:39.323,00:28:39.323,00:03:30.95,00:32:10.273,02:29:25.264,03:01:35.537,00:02:59.022,03:04:34.559,01:47:22.314,04:51:56.873
131,132.0,40,Hans Rudolf Trachsler,SUI,M,M50-54,AG,18.0,120.0,130.0,False,00:34:16.997,00:34:16.997,00:03:50.413,00:38:07.41,02:35:52.698,03:14:00.108,00:02:55.282,03:16:55.39,01:35:09.877,04:52:05.267
132,133.0,349,James Milner,GBR,M,M30-34,AG,15.0,121.0,131.0,False,00:34:30.799,00:34:30.799,00:03:50.077,00:38:20.876,02:30:45.872,03:09:06.748,00:02:39.949,03:11:46.697,01:40:32.126,04:52:18.823
133,134.0,669,Alexis Chatzinikolaou,GRE,M,M45-49,AG,10.0,122.0,132.0,False,00:28:45.712,00:28:45.712,00:03:09.027,00:31:54.739,02:24:32.834,02:56:27.573,00:03:46.232,03:00:13.805,01:52:22.203,04:52:36.008
134,135.0,111,Christian Dahl,LUX,M,M50-54,AG,19.0,123.0,133.0,False,00:43:04.772,00:43:04.772,00:03:51.319,00:46:56.091,02:28:41.432,03:15:37.523,00:03:43.443,03:19:20.966,01:33:37.915,04:52:58.881
135,136.0,523,Mohammed Aifan,UAE,M,M45-49,AG,11.0,124.0,134.0,False,00:35:31.187,00:35:31.187,00:03:05.958,00:38:37.145,02:34:56.269,03:13:33.414,00:03:01.448,03:16:34.862,01:37:00.102,04:53:34.964
136,137.0,383,David Gomez,COL,M,M30-34,AG,16.0,125.0,135.0,False,00:38:01.921,00:38:01.921,00:03:14.585,00:41:16.506,02:31:28.116,03:12:44.622,00:03:39.714,03:16:24.336,01:37:21.808,04:53:46.144
137,138.0,688,Kaupo Jansen,EST,M,M45-49,AG,12.0,126.0,136.0,False,00:38:04.311,00:38:04.311,00:03:26.49,00:41:30.801,02:30:52.872,03:12:23.673,00:03:05.66,03:15:29.333,01:38:33.77,04:54:03.103
138,139.0,330,Cameron Grassi,RSA,M,M25-29,AG,13.0,127.0,137.0,False,00:28:53.861,00:28:53.861,00:03:31.919,00:32:25.78,02:31:24.859,03:03:50.639,00:02:52.828,03:06:43.467,01:47:21.398,04:54:04.865
139,140.0,1001,Abdulaziz Alhouti,KUW,M,M30-34,AG,17.0,128.0,138.0,False,00:39:05.552,00:39:05.552,00:03:40.352,00:42:45.904,02:39:59.374,03:22:45.278,00:02:34.996,03:25:20.274,01:29:27.171,04:54:47.445
140,141.0,56,Sandra Ofenböck,AUT,F,F45-49,AG,2.0,11.0,139.0,False,00:34:31.855,00:34:31.855,00:02:55.35,00:37:27.205,02:37:13.568,03:14:40.773,00:02:13.188,03:16:53.961,01:38:11.488,04:55:05.449
141,142.0,718,Ian Russell,BHR,M,M45-49,AG,13.0,129.0,140.0,False,00:31:55.706,00:31:55.706,00:04:15.407,00:36:11.113,02:24:30.08,03:00:41.193,00:03:07.623,03:03:48.816,01:51:21.187,04:55:10.003
142,143.0,97,Mark Julier,GBR,M,M50-54,AG,20.0,130.0,141.0,False,00:29:24.693,00:29:24.693,00:03:12.255,00:32:36.948,02:26:03.453,02:58:40.401,00:03:39.028,03:02:19.429,01:53:07.429,04:55:26.858
143,144.0,812,Ewan Cameron,GBR,M,M55-59,AG,3.0,131.0,142.0,False,00:32:29.037,00:32:29.037,00:03:55.136,00:36:24.173,02:33:04.934,03:09:29.107,00:02:24.261,03:11:53.368,01:43:55.067,04:55:48.435
144,145.0,501,Matteo Segre,ITA,M,M35-39,AG,33.0,132.0,143.0,False,00:37:50.791,00:37:50.791,00:05:11.279,00:43:02.07,02:32:50.019,03:15:52.089,00:03:47.924,03:19:40.013,01:36:08.893,04:55:48.906
145,146.0,65,Mohammad Taymour,UAE,M,M30-34,AG,18.0,133.0,144.0,False,00:34:38.372,00:34:38.372,00:03:05.101,00:37:43.473,02:32:02.453,03:09:45.926,00:02:48.991,03:12:34.917,01:44:19.826,04:56:54.743
146,147.0,424,Mario Zinßer,GER,M,M30-34,AG,19.0,134.0,145.0,False,00:35:27.188,00:35:27.188,00:04:09.527,00:39:36.715,02:39:59.05,03:19:35.765,00:02:19.463,03:21:55.228,01:35:32.077,04:57:27.305
147,148.0,135,Andreas Zimmerschied,GER,M,M45-49,AG,14.0,135.0,146.0,False,00:38:44.485,00:38:44.485,00:03:58.924,00:42:43.409,02:30:39.779,03:13:23.188,00:04:12.249,03:17:35.437,01:39:59.243,04:57:34.68
148,149.0,458,Barry Egan,IRL,M,M35-39,AG,34.0,136.0,147.0,False,00:37:22.144,00:37:22.144,00:04:29.959,00:41:52.103,02:38:26.30,03:20:18.403,00:02:25.131,03:22:43.534,01:34:53.013,04:57:36.547
149,150.0,538,Mohammed Amrani Joutei,MAR,M,M40-44,AG,30.0,137.0,148.0,False,00:30:55.509,00:30:55.509,00:03:31.508,00:34:27.017,02:34:54.166,03:09:21.183,00:03:05.953,03:12:27.136,01:45:09.546,04:57:36.682
150,151.0,571,Cedric Hainaut,BEL,M,M40-44,AG,31.0,138.0,149.0,False,00:30:20.989,00:30:20.989,00:03:55.538,00:34:16.527,02:34:20.705,03:08:37.232,00:03:32.281,03:12:09.513,01:45:31.298,04:57:40.811
151,152.0,586,Pier Carlo la Corte,ITA,M,M40-44,AG,32.0,139.0,150.0,False,00:36:46.963,00:36:46.963,00:04:26.172,00:41:13.135,02:44:30.315,03:25:43.45,00:02:43.745,03:28:27.195,01:29:18.831,04:57:46.026
152,153.0,12,Ahmed Alhosani,UAE,M,M30-34,AG,20.0,140.0,151.0,False,00:38:08.132,00:38:08.132,00:04:21.004,00:42:29.136,02:38:38.684,03:21:07.82,00:02:16.521,03:23:24.341,01:34:38.078,04:58:02.419
153,154.0,122,Abdullah Al Hasani,OMA,M,M30-34,AG,21.0,141.0,152.0,False,00:40:47.185,00:40:47.185,00:03:36.959,00:44:24.144,02:27:50.526,03:12:14.67,00:03:21.766,03:15:36.436,01:42:44.233,04:58:20.669
154,155.0,1508,Team Drps X Kolyasnikov,UAE,M,MRELAY,RELAY,3.0,3.0,3.0,False,00:24:25.223,00:24:25.223,00:10:58.811,00:35:24.034,02:41:24.52,03:16:48.554,00:01:32.555,03:18:21.109,01:40:03.435,04:58:24.544
155,156.0,636,Robert Tansley,GBR,M,M40-44,AG,33.0,142.0,153.0,False,00:31:10.76,00:31:10.76,00:04:15.092,00:35:25.852,02:36:47.276,03:12:13.128,00:04:23.762,03:16:36.89,01:41:57.503,04:58:34.393
156,157.0,82,Matthieu Prouillac,FRA,M,M40-44,AG,34.0,143.0,154.0,False,00:34:09.343,00:34:09.343,00:03:38.477,00:37:47.82,02:29:14.575,03:07:02.395,00:02:50.94,03:09:53.335,01:48:43.226,04:58:36.561
157,158.0,43,Vincent De Cleer,BEL,M,M60-64,AG,3.0,144.0,155.0,False,00:33:01.674,00:33:01.674,00:03:48.103,00:36:49.777,02:37:00.658,03:13:50.435,00:02:34.764,03:16:25.199,01:42:46.893,04:59:12.092
158,159.0,407,Hugo Ricciardi,FRA,M,M30-34,AG,22.0,145.0,156.0,False,00:32:04.042,00:32:04.042,00:04:18.751,00:36:22.793,02:33:42.83,03:10:05.623,00:03:32.963,03:13:38.586,01:45:46.402,04:59:24.988
159,160.0,715,Adam Radkowski,POL,M,M45-49,AG,15.0,146.0,157.0,False,00:40:01.053,00:40:01.053,00:03:51.672,00:43:52.725,02:22:41.996,03:06:34.721,00:05:08.503,03:11:43.224,01:48:00.407,04:59:43.631
160,161.0,818,Lionel Fery,FRA,M,M55-59,AG,4.0,147.0,158.0,False,00:33:28.081,00:33:28.081,00:03:41.85,00:37:09.931,02:38:45.525,03:15:55.456,00:03:08.479,03:19:03.935,01:40:45.627,04:59:49.562
161,162.0,690,Ben Jones,NZL,M,M45-49,AG,16.0,148.0,159.0,False,00:33:36.155,00:33:36.155,00:03:54.67,00:37:30.825,02:26:47.408,03:04:18.233,00:03:33.574,03:07:51.807,01:52:08.386,05:00:00.193
162,163.0,320,Mohd Alshuraiqi,OMA,M,M25-29,AG,14.0,149.0,160.0,False,00:38:18.691,00:38:18.691,00:03:51.033,00:42:09.724,02:37:49.192,03:19:58.916,00:02:37.096,03:22:36.012,01:38:26.377,05:01:02.389
163,164.0,928,Philip Kadfors,SWE,M,ODIV,OPEN,1.0,1.0,1.0,False,00:35:56.81,00:35:56.81,00:04:08.651,00:40:05.461,02:44:56.656,03:25:02.117,00:03:26.218,03:28:28.335,01:32:48.649,05:01:16.984
164,165.0,830,Marco Paggiaro,ITA,M,M55-59,AG,5.0,150.0,161.0,False,00:33:09.577,00:33:09.577,00:04:24.224,00:37:33.801,02:45:50.551,03:23:24.352,00:04:28.406,03:27:52.758,01:33:27.00,05:01:19.758
165,166.0,225,Olga Egorova,ESP,F,F35-39,AG,3.0,12.0,162.0,False,00:35:07.075,00:35:07.075,00:03:12.386,00:38:19.461,02:46:09.013,03:24:28.474,00:02:18.484,03:26:46.958,01:34:32.936,05:01:19.894
166,167.0,319,Khalid Alshamsi,UAE,M,M25-29,AG,15.0,151.0,163.0,False,00:37:57.572,00:37:57.572,00:04:46.666,00:42:44.238,02:34:26.703,03:17:10.941,00:03:58.443,03:21:09.384,01:40:29.665,05:01:39.049
167,168.0,89,Daniel Norton,GBR,M,M45-49,AG,17.0,152.0,164.0,False,00:30:38.264,00:30:38.264,00:03:30.638,00:34:08.902,02:18:36.68,02:52:45.582,00:03:00.329,02:55:45.911,02:05:53.222,05:01:39.133
168,169.0,61,Salim Alnabhani,OMA,M,M25-29,AG,16.0,153.0,165.0,False,00:34:31.636,00:34:31.636,00:03:14.026,00:37:45.662,02:26:48.483,03:04:34.145,00:02:09.436,03:06:43.581,01:54:59.57,05:01:43.151
169,170.0,642,Ufuk Türkoglu,TUR,M,M40-44,AG,35.0,154.0,166.0,False,00:39:50.907,00:39:50.907,00:03:55.192,00:43:46.099,02:36:03.88,03:19:49.979,00:02:37.474,03:22:27.453,01:39:16.043,05:01:43.496
170,171.0,435,Mohammed Almarzouki,KSA,M,M35-39,AG,35.0,155.0,167.0,False,00:32:07.302,00:32:07.302,00:03:34.935,00:35:42.237,02:40:50.732,03:16:32.969,00:02:47.811,03:19:20.78,01:42:29.716,05:01:50.496
171,172.0,743,Mishaal Al-Sulaiman,KSA,M,M50-54,AG,21.0,156.0,168.0,False,00:31:42.435,00:31:42.435,00:03:56.513,00:35:38.948,02:41:00.355,03:16:39.303,00:02:48.646,03:19:27.949,01:42:28.455,05:01:56.404
172,173.0,42,Aziz Mimouni,FRA,M,M55-59,AG,6.0,157.0,169.0,False,00:32:32.247,00:32:32.247,00:03:22.74,00:35:54.987,02:43:25.654,03:19:20.641,00:03:30.879,03:22:51.52,01:39:11.743,05:02:03.263
173,174.0,492,Samuel Oldham,GBR,M,M35-39,AG,36.0,158.0,170.0,False,00:29:34.478,00:29:34.478,00:02:53.132,00:32:27.61,02:38:11.088,03:10:38.698,00:02:29.447,03:13:08.145,01:49:06.93,05:02:15.075
174,175.0,686,Ahmet Iba,TUR,M,M45-49,AG,18.0,159.0,171.0,False,00:37:14.137,00:37:14.137,00:04:08.519,00:41:22.656,02:28:54.16,03:10:16.816,00:03:42.363,03:13:59.179,01:48:22.399,05:02:21.578
175,176.0,252,Rebecca Hayward,GBR,F,F40-44,AG,2.0,13.0,172.0,False,00:34:36.202,00:34:36.202,00:03:59.113,00:38:35.315,02:40:41.769,03:19:17.084,00:03:13.639,03:22:30.723,01:39:52.928,05:02:23.651
176,177.0,671,Stuart Cleworth,GBR,M,M45-49,AG,19.0,160.0,173.0,False,00:33:01.13,00:33:01.13,00:05:16.58,00:38:17.71,02:37:28.459,03:15:46.169,00:04:36.111,03:20:22.28,01:42:02.124,05:02:24.404
177,178.0,93,Alexey Zabavin,NEU,M,M45-49,AG,20.0,161.0,174.0,False,00:34:34.178,00:34:34.178,00:04:51.374,00:39:25.552,02:38:15.152,03:17:40.704,00:03:26.362,03:21:07.066,01:41:18.061,05:02:25.127
178,179.0,874,Tanguy Dadon,FRA,M,M65-69,AG,1.0,162.0,175.0,False,00:36:59.686,00:36:59.686,00:02:35.342,00:39:35.028,02:39:01.492,03:18:36.52,00:02:38.852,03:21:15.372,01:41:17.422,05:02:32.794
179,180.0,725,Dmitri Smorodin,EST,M,M45-49,AG,21.0,163.0,176.0,False,00:36:34.593,00:36:34.593,00:03:44.656,00:40:19.249,02:43:20.778,03:23:40.027,00:03:22.837,03:27:02.864,01:35:53.525,05:02:56.389
180,181.0,450,Mirko Celii,ITA,M,M35-39,AG,37.0,164.0,177.0,False,00:32:13.677,00:32:13.677,00:03:58.03,00:36:11.707,02:39:09.699,03:15:21.406,00:03:04.261,03:18:25.667,01:44:42.558,05:03:08.225
181,182.0,117,Arlene Cowgill,OMA,F,F40-44,AG,3.0,14.0,178.0,False,00:41:35.332,00:41:35.332,00:02:59.981,00:44:35.313,02:42:42.165,03:27:17.478,00:02:48.938,03:30:06.416,01:33:04.004,05:03:10.42
182,183.0,679,Dmitry Guschin,NEU,M,M45-49,AG,22.0,165.0,179.0,False,00:37:57.16,00:37:57.16,00:03:41.259,00:41:38.419,02:34:08.18,03:15:46.599,00:03:41.567,03:19:28.166,01:43:49.844,05:03:18.01
183,184.0,570,Adrian Häfeli,SUI,M,M40-44,AG,36.0,166.0,180.0,False,00:34:25.63,00:34:25.63,00:04:59.719,00:39:25.349,02:40:25.777,03:19:51.126,00:03:53.946,03:23:45.072,01:39:35.114,05:03:20.186
184,185.0,482,Julian Marquez,UAE,M,M35-39,AG,38.0,167.0,181.0,False,00:33:39.797,00:33:39.797,00:03:02.129,00:36:41.926,02:43:33.348,03:20:15.274,00:03:11.671,03:23:26.945,01:40:25.174,05:03:52.119
185,186.0,31,Mubarak Alwoqayan,KUW,M,M45-49,AG,23.0,168.0,182.0,False,00:35:27.361,00:35:27.361,00:03:15.108,00:38:42.469,02:29:53.736,03:08:36.205,00:04:56.289,03:13:32.494,01:50:20.438,05:03:52.932
186,187.0,560,Papadavid Dimokritos,CYP,M,M40-44,AG,37.0,169.0,183.0,False,00:32:23.06,00:32:23.06,00:04:35.869,00:36:58.929,02:35:01.417,03:12:00.346,00:02:57.705,03:14:58.051,01:49:02.928,05:04:00.979
187,188.0,1011,Omar Al Sharif,OMA,M,M50-54,AG,22.0,170.0,184.0,False,00:38:19.849,00:38:19.849,00:03:23.153,00:41:43.002,02:37:55.259,03:19:38.261,00:03:31.491,03:23:09.752,01:41:10.881,05:04:20.633
188,189.0,516,Lee Wild,GBR,M,M35-39,AG,39.0,171.0,185.0,False,00:37:01.201,00:37:01.201,00:05:34.501,00:42:35.702,02:32:49.94,03:15:25.642,00:03:38.988,03:19:04.63,01:45:31.666,05:04:36.296
189,190.0,473,Aleksandr Ivolga,NEU,M,M35-39,AG,40.0,172.0,186.0,False,00:34:33.843,00:34:33.843,00:04:38.75,00:39:12.593,02:44:16.65,03:23:29.243,00:02:53.031,03:26:22.274,01:38:25.593,05:04:47.867
190,191.0,674,Gennaro de Marco,ITA,M,M45-49,AG,24.0,173.0,187.0,False,00:37:34.034,00:37:34.034,00:05:50.175,00:43:24.209,02:36:01.956,03:19:26.165,00:03:33.828,03:22:59.993,01:41:58.122,05:04:58.115
191,192.0,464,Matthieu Genessay,FRA,M,M35-39,AG,41.0,174.0,188.0,False,00:34:44.841,00:34:44.841,00:05:02.847,00:39:47.688,02:37:16.886,03:17:04.574,00:03:16.112,03:20:20.686,01:44:42.222,05:05:02.908
192,193.0,729,Peter Van Asselt,QAT,M,M45-49,AG,25.0,175.0,189.0,False,00:33:40.693,00:33:40.693,00:03:27.512,00:37:08.205,02:24:57.451,03:02:05.656,00:02:24.751,03:04:30.407,02:00:37.092,05:05:07.499
193,194.0,261,Jessica Troch,BEL,F,F40-44,AG,4.0,15.0,190.0,False,00:37:25.374,00:37:25.374,00:03:52.795,00:41:18.169,02:45:00.934,03:26:19.103,00:02:59.208,03:29:18.311,01:35:49.703,05:05:08.014
194,195.0,721,Ewan Scott,RSA,M,M45-49,AG,26.0,176.0,191.0,False,00:33:01.806,00:33:01.806,00:05:04.561,00:38:06.367,02:35:39.036,03:13:45.403,00:03:25.872,03:17:11.275,01:48:26.091,05:05:37.366
195,196.0,629,Denis Sitdikov,NEU,M,M40-44,AG,38.0,177.0,192.0,False,00:35:58.166,00:35:58.166,00:03:34.044,00:39:32.21,02:36:09.546,03:15:41.756,00:03:31.79,03:19:13.546,01:46:31.285,05:05:44.831
196,197.0,357,Hamad Ali,UAE,M,M30-34,AG,23.0,178.0,193.0,False,00:37:45.67,00:37:45.67,00:03:49.748,00:41:35.418,02:35:09.178,03:16:44.596,00:03:34.244,03:20:18.84,01:45:37.459,05:05:56.299
197,198.0,542,Caleb Bergon,USA,M,M40-44,AG,39.0,179.0,194.0,False,00:39:10.757,00:39:10.757,00:04:14.917,00:43:25.674,02:48:07.907,03:31:33.581,00:04:13.616,03:35:47.197,01:30:13.223,05:06:00.42
198,199.0,120,Omar Alrashdy,OMA,M,M18-24,AG,3.0,180.0,195.0,False,00:34:04.217,00:34:04.217,00:04:24.773,00:38:28.99,02:43:39.467,03:22:08.457,00:02:39.971,03:24:48.428,01:41:20.194,05:06:08.622
199,200.0,367,Ronan Bransfield,IRL,M,M30-34,AG,24.0,181.0,196.0,False,00:34:15.761,00:34:15.761,00:03:13.333,00:37:29.094,02:46:13.705,03:23:42.799,00:03:32.618,03:27:15.417,01:39:07.676,05:06:23.093
200,201.0,599,Michael Menager,FRA,M,M40-44,AG,40.0,182.0,197.0,False,00:30:41.192,00:30:41.192,00:05:02.428,00:35:43.62,02:57:45.094,03:33:28.714,00:04:03.147,03:37:31.861,01:29:11.471,05:06:43.332
201,202.0,531,Ahmad Alkhudher,KUW,M,M40-44,AG,41.0,183.0,198.0,False,00:36:55.506,00:36:55.506,00:05:20.617,00:42:16.123,02:33:57.923,03:16:14.046,00:04:01.147,03:20:15.193,01:46:50.437,05:07:05.63
202,203.0,63,Rashid Alsubaey,QAT,M,M30-34,AG,25.0,184.0,199.0,False,00:36:03.956,00:36:03.956,00:04:22.228,00:40:26.184,02:33:43.174,03:14:09.358,00:03:33.007,03:17:42.365,01:49:24.425,05:07:06.79
203,204.0,677,Andre Ferreira,POR,M,M45-49,AG,27.0,185.0,200.0,False,00:33:55.997,00:33:55.997,00:04:16.009,00:38:12.006,02:36:13.388,03:14:25.394,00:03:54.868,03:18:20.262,01:48:47.724,05:07:07.986
204,205.0,881,Stuart Lee Martin,GBR,M,M65-69,AG,2.0,186.0,201.0,False,00:33:47.078,00:33:47.078,00:03:47.281,00:37:34.359,02:37:06.386,03:14:40.745,00:04:29.884,03:19:10.629,01:47:58.774,05:07:09.403
205,206.0,573,Kristian James Henry,GBR,M,M40-44,AG,42.0,187.0,202.0,False,00:33:07.185,00:33:07.185,00:03:49.923,00:36:57.108,02:43:07.623,03:20:04.731,00:02:53.799,03:22:58.53,01:44:17.298,05:07:15.828
206,207.0,196,Ayten Alqersh,UAE,F,F30-34,AG,5.0,16.0,203.0,False,00:29:55.715,00:29:55.715,00:04:00.70,00:33:56.415,02:43:57.578,03:17:53.993,00:03:55.393,03:21:49.386,01:45:52.686,05:07:42.072
207,208.0,753,Ian Brown,GBR,M,M50-54,AG,23.0,188.0,204.0,False,00:36:22.002,00:36:22.002,00:05:42.343,00:42:04.345,02:43:53.312,03:25:57.657,00:04:17.041,03:30:14.698,01:37:34.279,05:07:48.977
208,209.0,452,"De Vet, Wouter de Vet, Wouter",NED,M,M35-39,AG,42.0,189.0,205.0,False,00:34:41.554,00:34:41.554,00:04:57.399,00:39:38.953,02:31:12.573,03:10:51.526,00:04:26.585,03:15:18.111,01:53:32.276,05:08:50.387
209,210.0,726,Ronny Steil,LUX,M,M45-49,AG,28.0,190.0,206.0,False,00:33:14.887,00:33:14.887,00:03:12.64,00:36:27.527,02:39:20.703,03:15:48.23,00:03:35.528,03:19:23.758,01:49:42.99,05:09:06.748
210,211.0,787,Jacek Owczarek,POL,M,M50-54,AG,24.0,191.0,207.0,False,00:38:58.269,00:38:58.269,00:03:14.565,00:42:12.834,02:33:08.392,03:15:21.226,00:03:20.003,03:18:41.229,01:50:29.669,05:09:10.898
211,212.0,1007,Marc Preece,GBR,M,M50-54,AG,25.0,192.0,208.0,False,00:32:31.208,00:32:31.208,00:03:07.657,00:35:38.865,02:23:44.43,02:59:23.295,00:04:39.342,03:04:02.637,02:05:20.543,05:09:23.18
212,213.0,1526,Team Sohar Team,OMA,U,XRELAY,RELAY,1.0,1.0,4.0,False,00:39:41.376,00:39:41.376,00:02:18.399,00:41:59.775,02:29:22.163,03:11:21.938,00:02:16.501,03:13:38.439,01:56:01.793,05:09:40.232
213,214.0,605,Benjamin Mouflard,FRA,M,M40-44,AG,43.0,193.0,209.0,False,00:39:33.701,00:39:33.701,00:05:15.107,00:44:48.808,02:44:47.438,03:29:36.246,00:03:34.784,03:33:11.03,01:36:56.924,05:10:07.954
214,215.0,755,Ivano Canavesi,ITA,M,M50-54,AG,26.0,194.0,210.0,False,00:33:11.418,00:33:11.418,00:03:26.558,00:36:37.976,02:41:39.153,03:18:17.129,00:04:23.046,03:22:40.175,01:47:36.78,05:10:16.955
215,216.0,81,Iain Packham,GBR,M,M40-44,AG,44.0,195.0,211.0,False,00:32:36.398,00:32:36.398,00:05:39.958,00:38:16.356,02:37:23.02,03:15:39.376,00:03:17.178,03:18:56.554,01:51:23.882,05:10:20.436
216,217.0,724,Timothy Slatter,AUS,M,M45-49,AG,29.0,196.0,212.0,False,00:33:14.485,00:33:14.485,00:04:50.983,00:38:05.468,02:37:36.143,03:15:41.611,00:05:10.671,03:20:52.282,01:50:08.578,05:11:00.86
217,218.0,133,Gary Cummings,GBR,M,M45-49,AG,30.0,197.0,213.0,False,00:35:27.167,00:35:27.167,00:03:31.322,00:38:58.489,02:39:54.591,03:18:53.08,00:03:42.384,03:22:35.464,01:48:30.679,05:11:06.143
218,219.0,591,Alexander Loza,NEU,M,M40-44,AG,45.0,198.0,214.0,False,00:37:58.311,00:37:58.311,00:04:31.464,00:42:29.775,02:41:05.378,03:23:35.153,00:02:57.481,03:26:32.634,01:44:41.784,05:11:14.418
